,exchangeCD,calendarDate,isOpen,prevTradeDate,isWeekEnd,isMonthEnd,isQuarterEnd,isYearEnd
28506,XSHE,2018-07-17,1,2018-07-16,0,0,0,0
28507,XSHE,2018-07-18,1,2018-07-17,0,0,0,0
28508,XSHE,2018-07-19,1,2018-07-18,0,0,0,0
28509,XSHE,2018-07-20,1,2018-07-19,1,0,0,0
28510,XSHE,2018-07-21,0,2018-07-20,0,0,0,0
28511,XSHE,2018-07-22,0,2018-07-20,0,0,0,0
28512,XSHE,2018-07-23,1,2018-07-20,0,0,0,0
28513,XSHE,2018-07-24,1,2018-07-23,0,0,0,0
28514,XSHE,2018-07-25,1,2018-07-24,0,0,0,0
28515,XSHE,2018-07-26,1,2018-07-25,0,0,0,0
28516,XSHE,2018-07-27,1,2018-07-26,1,0,0,0
28517,XSHE,2018-07-28,0,2018-07-27,0,0,0,0
28518,XSHE,2018-07-29,0,2018-07-27,0,0,0,0
28519,XSHE,2018-07-30,1,2018-07-27,0,0,0,0
28520,XSHE,2018-07-31,1,2018-07-30,0,1,0,0
28521,XSHE,2018-08-01,1,2018-07-31,0,0,0,0
28522,XSHE,2018-08-02,1,2018-08-01,0,0,0,0
28523,XSHE,2018-08-03,1,2018-08-02,1,0,0,0
28524,XSHE,2018-08-04,0,2018-08-03,0,0,0,0
28525,XSHE,2018-08-05,0,2018-08-03,0,0,0,0
28526,XSHE,2018-08-06,1,2018-08-03,0,0,0,0
28527,XSHE,2018-08-07,1,2018-08-06,0,0,0,0
28528,XSHE,2018-08-08,1,2018-08-07,0,0,0,0
28529,XSHE,2018-08-09,1,2018-08-08,0,0,0,0
28530,XSHE,2018-08-10,1,2018-08-09,1,0,0,0
28531,XSHE,2018-08-11,0,2018-08-10,0,0,0,0
28532,XSHE,2018-08-12,0,2018-08-10,0,0,0,0
28533,XSHE,2018-08-13,1,2018-08-10,0,0,0,0
28534,XSHE,2018-08-14,1,2018-08-13,0,0,0,0
28535,XSHE,2018-08-15,1,2018-08-14,0,0,0,0
28536,XSHE,2018-08-16,1,2018-08-15,0,0,0,0
28537,XSHE,2018-08-17,1,2018-08-16,1,0,0,0
28538,XSHE,2018-08-18,0,2018-08-17,0,0,0,0
28539,XSHE,2018-08-19,0,2018-08-17,0,0,0,0
28540,XSHE,2018-08-20,1,2018-08-17,0,0,0,0
28541,XSHE,2018-08-21,1,2018-08-20,0,0,0,0
28542,XSHE,2018-08-22,1,2018-08-21,0,0,0,0
28543,XSHE,2018-08-23,1,2018-08-22,0,0,0,0
28544,XSHE,2018-08-24,1,2018-08-23,1,0,0,0
28545,XSHE,2018-08-25,0,2018-08-24,0,0,0,0
28546,XSHE,2018-08-26,0,2018-08-24,0,0,0,0
28547,XSHE,2018-08-27,1,2018-08-24,0,0,0,0
28548,XSHE,2018-08-28,1,2018-08-27,0,0,0,0
28549,XSHE,2018-08-29,1,2018-08-28,0,0,0,0
28550,XSHE,2018-08-30,1,2018-08-29,0,0,0,0
28551,XSHE,2018-08-31,1,2018-08-30,1,1,0,0
28552,XSHE,2018-09-01,0,2018-08-31,0,0,0,0
28553,XSHE,2018-09-02,0,2018-08-31,0,0,0,0
28554,XSHE,2018-09-03,1,2018-08-31,0,0,0,0
28555,XSHE,2018-09-04,1,2018-09-03,0,0,0,0
28556,XSHE,2018-09-05,1,2018-09-04,0,0,0,0
28557,XSHE,2018-09-06,1,2018-09-05,0,0,0,0
28558,XSHE,2018-09-07,1,2018-09-06,1,0,0,0
28559,XSHE,2018-09-08,0,2018-09-07,0,0,0,0
28560,XSHE,2018-09-09,0,2018-09-07,0,0,0,0
28561,XSHE,2018-09-10,1,2018-09-07,0,0,0,0
28562,XSHE,2018-09-11,1,2018-09-10,0,0,0,0
28563,XSHE,2018-09-12,1,2018-09-11,0,0,0,0
28564,XSHE,2018-09-13,1,2018-09-12,0,0,0,0
28565,XSHE,2018-09-14,1,2018-09-13,1,0,0,0
28566,XSHE,2018-09-15,0,2018-09-14,0,0,0,0
28567,XSHE,2018-09-16,0,2018-09-14,0,0,0,0
28568,XSHE,2018-09-17,1,2018-09-14,0,0,0,0
28569,XSHE,2018-09-18,1,2018-09-17,0,0,0,0
28570,XSHE,2018-09-19,1,2018-09-18,0,0,0,0
28571,XSHE,2018-09-20,1,2018-09-19,0,0,0,0
28572,XSHE,2018-09-21,1,2018-09-20,1,0,0,0
28573,XSHE,2018-09-22,0,2018-09-21,0,0,0,0
28574,XSHE,2018-09-23,0,2018-09-21,0,0,0,0
28575,XSHE,2018-09-24,0,2018-09-21,0,0,0,0
28576,XSHE,2018-09-25,1,2018-09-21,0,0,0,0
28577,XSHE,2018-09-26,1,2018-09-25,0,0,0,0
28578,XSHE,2018-09-27,1,2018-09-26,0,0,0,0
28579,XSHE,2018-09-28,1,2018-09-27,1,1,1,0
28580,XSHE,2018-09-29,0,2018-09-28,0,0,0,0
28581,XSHE,2018-09-30,0,2018-09-28,0,0,0,0
28582,XSHE,2018-10-01,0,2018-09-28,0,0,0,0
28583,XSHE,2018-10-02,0,2018-09-28,0,0,0,0
28584,XSHE,2018-10-03,0,2018-09-28,0,0,0,0
28585,XSHE,2018-10-04,0,2018-09-28,0,0,0,0
28586,XSHE,2018-10-05,0,2018-09-28,0,0,0,0
28587,XSHE,2018-10-06,0,2018-09-28,0,0,0,0
28588,XSHE,2018-10-07,0,2018-09-28,0,0,0,0
28589,XSHE,2018-10-08,1,2018-09-28,0,0,0,0
28590,XSHE,2018-10-09,1,2018-10-08,0,0,0,0
28591,XSHE,2018-10-10,1,2018-10-09,0,0,0,0
28592,XSHE,2018-10-11,1,2018-10-10,0,0,0,0
28593,XSHE,2018-10-12,1,2018-10-11,1,0,0,0
28594,XSHE,2018-10-13,0,2018-10-12,0,0,0,0
28595,XSHE,2018-10-14,0,2018-10-12,0,0,0,0
28596,XSHE,2018-10-15,1,2018-10-12,0,0,0,0
28597,XSHE,2018-10-16,1,2018-10-15,0,0,0,0
28598,XSHE,2018-10-17,1,2018-10-16,0,0,0,0
28599,XSHE,2018-10-18,1,2018-10-17,0,0,0,0
28600,XSHE,2018-10-19,1,2018-10-18,1,0,0,0
28601,XSHE,2018-10-20,0,2018-10-19,0,0,0,0
28602,XSHE,2018-10-21,0,2018-10-19,0,0,0,0
28603,XSHE,2018-10-22,1,2018-10-19,0,0,0,0
28604,XSHE,2018-10-23,1,2018-10-22,0,0,0,0
28605,XSHE,2018-10-24,1,2018-10-23,0,0,0,0
28606,XSHE,2018-10-25,1,2018-10-24,0,0,0,0
28607,XSHE,2018-10-26,1,2018-10-25,1,0,0,0
28608,XSHE,2018-10-27,0,2018-10-26,0,0,0,0
28609,XSHE,2018-10-28,0,2018-10-26,0,0,0,0
28610,XSHE,2018-10-29,1,2018-10-26,0,0,0,0
28611,XSHE,2018-10-30,1,2018-10-29,0,0,0,0
28612,XSHE,2018-10-31,1,2018-10-30,0,1,0,0
28613,XSHE,2018-11-01,1,2018-10-31,0,0,0,0
28614,XSHE,2018-11-02,1,2018-11-01,1,0,0,0
28615,XSHE,2018-11-03,0,2018-11-02,0,0,0,0
28616,XSHE,2018-11-04,0,2018-11-02,0,0,0,0
28617,XSHE,2018-11-05,1,2018-11-02,0,0,0,0
28618,XSHE,2018-11-06,1,2018-11-05,0,0,0,0
28619,XSHE,2018-11-07,1,2018-11-06,0,0,0,0
28620,XSHE,2018-11-08,1,2018-11-07,0,0,0,0
28621,XSHE,2018-11-09,1,2018-11-08,1,0,0,0
28622,XSHE,2018-11-10,0,2018-11-09,0,0,0,0
28623,XSHE,2018-11-11,0,2018-11-09,0,0,0,0
28624,XSHE,2018-11-12,1,2018-11-09,0,0,0,0
28625,XSHE,2018-11-13,1,2018-11-12,0,0,0,0
28626,XSHE,2018-11-14,1,2018-11-13,0,0,0,0
28627,XSHE,2018-11-15,1,2018-11-14,0,0,0,0
28628,XSHE,2018-11-16,1,2018-11-15,1,0,0,0
28629,XSHE,2018-11-17,0,2018-11-16,0,0,0,0
28630,XSHE,2018-11-18,0,2018-11-16,0,0,0,0
28631,XSHE,2018-11-19,1,2018-11-16,0,0,0,0
28632,XSHE,2018-11-20,1,2018-11-19,0,0,0,0
28633,XSHE,2018-11-21,1,2018-11-20,0,0,0,0
28634,XSHE,2018-11-22,1,2018-11-21,0,0,0,0
28635,XSHE,2018-11-23,1,2018-11-22,1,0,0,0
28636,XSHE,2018-11-24,0,2018-11-23,0,0,0,0
28637,XSHE,2018-11-25,0,2018-11-23,0,0,0,0
28638,XSHE,2018-11-26,1,2018-11-23,0,0,0,0
28639,XSHE,2018-11-27,1,2018-11-26,0,0,0,0
28640,XSHE,2018-11-28,1,2018-11-27,0,0,0,0
28641,XSHE,2018-11-29,1,2018-11-28,0,0,0,0
28642,XSHE,2018-11-30,1,2018-11-29,1,1,0,0
28643,XSHE,2018-12-01,0,2018-11-30,0,0,0,0
28644,XSHE,2018-12-02,0,2018-11-30,0,0,0,0
28645,XSHE,2018-12-03,1,2018-11-30,0,0,0,0
28646,XSHE,2018-12-04,1,2018-12-03,0,0,0,0
28647,XSHE,2018-12-05,1,2018-12-04,0,0,0,0
28648,XSHE,2018-12-06,1,2018-12-05,0,0,0,0
28649,XSHE,2018-12-07,1,2018-12-06,1,0,0,0
28650,XSHE,2018-12-08,0,2018-12-07,0,0,0,0
28651,XSHE,2018-12-09,0,2018-12-07,0,0,0,0
28652,XSHE,2018-12-10,1,2018-12-07,0,0,0,0
28653,XSHE,2018-12-11,1,2018-12-10,0,0,0,0
28654,XSHE,2018-12-12,1,2018-12-11,0,0,0,0
28655,XSHE,2018-12-13,1,2018-12-12,0,0,0,0
28656,XSHE,2018-12-14,1,2018-12-13,1,0,0,0
28657,XSHE,2018-12-15,0,2018-12-14,0,0,0,0
28658,XSHE,2018-12-16,0,2018-12-14,0,0,0,0
28659,XSHE,2018-12-17,1,2018-12-14,0,0,0,0
28660,XSHE,2018-12-18,1,2018-12-17,0,0,0,0
28661,XSHE,2018-12-19,1,2018-12-18,0,0,0,0
28662,XSHE,2018-12-20,1,2018-12-19,0,0,0,0
28663,XSHE,2018-12-21,1,2018-12-20,1,0,0,0
28664,XSHE,2018-12-22,0,2018-12-21,0,0,0,0
28665,XSHE,2018-12-23,0,2018-12-21,0,0,0,0
28666,XSHE,2018-12-24,1,2018-12-21,0,0,0,0
28667,XSHE,2018-12-25,1,2018-12-24,0,0,0,0
28668,XSHE,2018-12-26,1,2018-12-25,0,0,0,0
28669,XSHE,2018-12-27,1,2018-12-26,0,0,0,0
28670,XSHE,2018-12-28,1,2018-12-27,1,1,1,1
28671,XSHE,2018-12-29,0,2018-12-28,0,0,0,0
28672,XSHE,2018-12-30,0,2018-12-28,0,0,0,0
28673,XSHE,2018-12-31,0,2018-12-28,0,0,0,0
28674,XSHE,2019-01-01,0,2018-12-28,0,0,0,0
28675,XSHE,2019-01-02,1,2018-12-28,0,0,0,0
28676,XSHE,2019-01-03,1,2019-01-02,0,0,0,0
28677,XSHE,2019-01-04,1,2019-01-03,1,0,0,0
28678,XSHE,2019-01-05,0,2019-01-04,0,0,0,0
28679,XSHE,2019-01-06,0,2019-01-04,0,0,0,0
28680,XSHE,2019-01-07,1,2019-01-04,0,0,0,0
28681,XSHE,2019-01-08,1,2019-01-07,0,0,0,0
28682,XSHE,2019-01-09,1,2019-01-08,0,0,0,0
28683,XSHE,2019-01-10,1,2019-01-09,0,0,0,0
28684,XSHE,2019-01-11,1,2019-01-10,1,0,0,0
28685,XSHE,2019-01-12,0,2019-01-11,0,0,0,0
28686,XSHE,2019-01-13,0,2019-01-11,0,0,0,0
28687,XSHE,2019-01-14,1,2019-01-11,0,0,0,0
28688,XSHE,2019-01-15,1,2019-01-14,0,0,0,0
28689,XSHE,2019-01-16,1,2019-01-15,0,0,0,0
28690,XSHE,2019-01-17,1,2019-01-16,0,0,0,0
28691,XSHE,2019-01-18,1,2019-01-17,1,0,0,0
28692,XSHE,2019-01-19,0,2019-01-18,0,0,0,0
28693,XSHE,2019-01-20,0,2019-01-18,0,0,0,0
28694,XSHE,2019-01-21,1,2019-01-18,0,0,0,0
28695,XSHE,2019-01-22,1,2019-01-21,0,0,0,0
28696,XSHE,2019-01-23,1,2019-01-22,0,0,0,0
28697,XSHE,2019-01-24,1,2019-01-23,0,0,0,0
28698,XSHE,2019-01-25,1,2019-01-24,1,0,0,0
28699,XSHE,2019-01-26,0,2019-01-25,0,0,0,0
28700,XSHE,2019-01-27,0,2019-01-25,0,0,0,0
28701,XSHE,2019-01-28,1,2019-01-25,0,0,0,0
28702,XSHE,2019-01-29,1,2019-01-28,0,0,0,0
28703,XSHE,2019-01-30,1,2019-01-29,0,0,0,0
28704,XSHE,2019-01-31,1,2019-01-30,0,1,0,0
28705,XSHE,2019-02-01,1,2019-01-31,1,0,0,0
28706,XSHE,2019-02-02,0,2019-02-01,0,0,0,0
28707,XSHE,2019-02-03,0,2019-02-01,0,0,0,0
28708,XSHE,2019-02-04,0,2019-02-01,0,0,0,0
28709,XSHE,2019-02-05,0,2019-02-01,0,0,0,0
28710,XSHE,2019-02-06,0,2019-02-01,0,0,0,0
28711,XSHE,2019-02-07,0,2019-02-01,0,0,0,0
28712,XSHE,2019-02-08,0,2019-02-01,0,0,0,0
28713,XSHE,2019-02-09,0,2019-02-01,0,0,0,0
28714,XSHE,2019-02-10,0,2019-02-01,0,0,0,0
28715,XSHE,2019-02-11,1,2019-02-01,0,0,0,0
28716,XSHE,2019-02-12,1,2019-02-11,0,0,0,0
28717,XSHE,2019-02-13,1,2019-02-12,0,0,0,0
28718,XSHE,2019-02-14,1,2019-02-13,0,0,0,0
28719,XSHE,2019-02-15,1,2019-02-14,1,0,0,0
28720,XSHE,2019-02-16,0,2019-02-15,0,0,0,0
28721,XSHE,2019-02-17,0,2019-02-15,0,0,0,0
28722,XSHE,2019-02-18,1,2019-02-15,0,0,0,0
28723,XSHE,2019-02-19,1,2019-02-18,0,0,0,0
28724,XSHE,2019-02-20,1,2019-02-19,0,0,0,0
28725,XSHE,2019-02-21,1,2019-02-20,0,0,0,0
28726,XSHE,2019-02-22,1,2019-02-21,1,0,0,0
28727,XSHE,2019-02-23,0,2019-02-22,0,0,0,0
28728,XSHE,2019-02-24,0,2019-02-22,0,0,0,0
28729,XSHE,2019-02-25,1,2019-02-22,0,0,0,0
28730,XSHE,2019-02-26,1,2019-02-25,0,0,0,0
28731,XSHE,2019-02-27,1,2019-02-26,0,0,0,0
28732,XSHE,2019-02-28,1,2019-02-27,0,1,0,0
28733,XSHE,2019-03-01,1,2019-02-28,1,0,0,0
28734,XSHE,2019-03-02,0,2019-03-01,0,0,0,0
28735,XSHE,2019-03-03,0,2019-03-01,0,0,0,0
28736,XSHE,2019-03-04,1,2019-03-01,0,0,0,0
28737,XSHE,2019-03-05,1,2019-03-04,0,0,0,0
28738,XSHE,2019-03-06,1,2019-03-05,0,0,0,0
28739,XSHE,2019-03-07,1,2019-03-06,0,0,0,0
28740,XSHE,2019-03-08,1,2019-03-07,1,0,0,0
28741,XSHE,2019-03-09,0,2019-03-08,0,0,0,0
28742,XSHE,2019-03-10,0,2019-03-08,0,0,0,0
28743,XSHE,2019-03-11,1,2019-03-08,0,0,0,0
28744,XSHE,2019-03-12,1,2019-03-11,0,0,0,0
28745,XSHE,2019-03-13,1,2019-03-12,0,0,0,0
28746,XSHE,2019-03-14,1,2019-03-13,0,0,0,0
28747,XSHE,2019-03-15,1,2019-03-14,1,0,0,0
28748,XSHE,2019-03-16,0,2019-03-15,0,0,0,0
28749,XSHE,2019-03-17,0,2019-03-15,0,0,0,0
28750,XSHE,2019-03-18,1,2019-03-15,0,0,0,0
28751,XSHE,2019-03-19,1,2019-03-18,0,0,0,0
28752,XSHE,2019-03-20,1,2019-03-19,0,0,0,0
28753,XSHE,2019-03-21,1,2019-03-20,0,0,0,0
28754,XSHE,2019-03-22,1,2019-03-21,1,0,0,0
28755,XSHE,2019-03-23,0,2019-03-22,0,0,0,0
28756,XSHE,2019-03-24,0,2019-03-22,0,0,0,0
28757,XSHE,2019-03-25,1,2019-03-22,0,0,0,0
28758,XSHE,2019-03-26,1,2019-03-25,0,0,0,0
28759,XSHE,2019-03-27,1,2019-03-26,0,0,0,0
28760,XSHE,2019-03-28,1,2019-03-27,0,0,0,0
28761,XSHE,2019-03-29,1,2019-03-28,1,1,1,0
28762,XSHE,2019-03-30,0,2019-03-29,0,0,0,0
28763,XSHE,2019-03-31,0,2019-03-29,0,0,0,0
28764,XSHE,2019-04-01,1,2019-03-29,0,0,0,0
28765,XSHE,2019-04-02,1,2019-04-01,0,0,0,0
28766,XSHE,2019-04-03,1,2019-04-02,0,0,0,0
28767,XSHE,2019-04-04,1,2019-04-03,1,0,0,0
28768,XSHE,2019-04-05,0,2019-04-04,0,0,0,0
28769,XSHE,2019-04-06,0,2019-04-04,0,0,0,0
28770,XSHE,2019-04-07,0,2019-04-04,0,0,0,0
28771,XSHE,2019-04-08,1,2019-04-04,0,0,0,0
28772,XSHE,2019-04-09,1,2019-04-08,0,0,0,0
28773,XSHE,2019-04-10,1,2019-04-09,0,0,0,0
28774,XSHE,2019-04-11,1,2019-04-10,0,0,0,0
28775,XSHE,2019-04-12,1,2019-04-11,1,0,0,0
28776,XSHE,2019-04-13,0,2019-04-12,0,0,0,0
28777,XSHE,2019-04-14,0,2019-04-12,0,0,0,0
28778,XSHE,2019-04-15,1,2019-04-12,0,0,0,0
28779,XSHE,2019-04-16,1,2019-04-15,0,0,0,0
28780,XSHE,2019-04-17,1,2019-04-16,0,0,0,0
28781,XSHE,2019-04-18,1,2019-04-17,0,0,0,0
28782,XSHE,2019-04-19,1,2019-04-18,1,0,0,0
28783,XSHE,2019-04-20,0,2019-04-19,0,0,0,0
28784,XSHE,2019-04-21,0,2019-04-19,0,0,0,0
28785,XSHE,2019-04-22,1,2019-04-19,0,0,0,0
28786,XSHE,2019-04-23,1,2019-04-22,0,0,0,0
28787,XSHE,2019-04-24,1,2019-04-23,0,0,0,0
28788,XSHE,2019-04-25,1,2019-04-24,0,0,0,0
28789,XSHE,2019-04-26,1,2019-04-25,1,0,0,0
28790,XSHE,2019-04-27,0,2019-04-26,0,0,0,0
28791,XSHE,2019-04-28,0,2019-04-26,0,0,0,0
28792,XSHE,2019-04-29,1,2019-04-26,0,0,0,0
28793,XSHE,2019-04-30,1,2019-04-29,1,1,0,0
28794,XSHE,2019-05-01,0,2019-04-30,0,0,0,0
28795,XSHE,2019-05-02,0,2019-04-30,0,0,0,0
28796,XSHE,2019-05-03,0,2019-04-30,0,0,0,0
28797,XSHE,2019-05-04,0,2019-04-30,0,0,0,0
28798,XSHE,2019-05-05,0,2019-04-30,0,0,0,0
28799,XSHE,2019-05-06,1,2019-04-30,0,0,0,0
28800,XSHE,2019-05-07,1,2019-05-06,0,0,0,0
28801,XSHE,2019-05-08,1,2019-05-07,0,0,0,0
28802,XSHE,2019-05-09,1,2019-05-08,0,0,0,0
28803,XSHE,2019-05-10,1,2019-05-09,1,0,0,0
28804,XSHE,2019-05-11,0,2019-05-10,0,0,0,0
28805,XSHE,2019-05-12,0,2019-05-10,0,0,0,0
28806,XSHE,2019-05-13,1,2019-05-10,0,0,0,0
28807,XSHE,2019-05-14,1,2019-05-13,0,0,0,0
28808,XSHE,2019-05-15,1,2019-05-14,0,0,0,0
28809,XSHE,2019-05-16,1,2019-05-15,0,0,0,0
28810,XSHE,2019-05-17,1,2019-05-16,1,0,0,0
28811,XSHE,2019-05-18,0,2019-05-17,0,0,0,0
28812,XSHE,2019-05-19,0,2019-05-17,0,0,0,0
28813,XSHE,2019-05-20,1,2019-05-17,0,0,0,0
28814,XSHE,2019-05-21,1,2019-05-20,0,0,0,0
28815,XSHE,2019-05-22,1,2019-05-21,0,0,0,0
28816,XSHE,2019-05-23,1,2019-05-22,0,0,0,0
28817,XSHE,2019-05-24,1,2019-05-23,1,0,0,0
28818,XSHE,2019-05-25,0,2019-05-24,0,0,0,0
28819,XSHE,2019-05-26,0,2019-05-24,0,0,0,0
28820,XSHE,2019-05-27,1,2019-05-24,0,0,0,0
28821,XSHE,2019-05-28,1,2019-05-27,0,0,0,0
28822,XSHE,2019-05-29,1,2019-05-28,0,0,0,0
28823,XSHE,2019-05-30,1,2019-05-29,0,0,0,0
28824,XSHE,2019-05-31,1,2019-05-30,1,1,0,0
28825,XSHE,2019-06-01,0,2019-05-31,0,0,0,0
28826,XSHE,2019-06-02,0,2019-05-31,0,0,0,0
28827,XSHE,2019-06-03,1,2019-05-31,0,0,0,0
28828,XSHE,2019-06-04,1,2019-06-03,0,0,0,0
28829,XSHE,2019-06-05,1,2019-06-04,0,0,0,0
28830,XSHE,2019-06-06,1,2019-06-05,1,0,0,0
28831,XSHE,2019-06-07,0,2019-06-06,0,0,0,0
28832,XSHE,2019-06-08,0,2019-06-06,0,0,0,0
28833,XSHE,2019-06-09,0,2019-06-06,0,0,0,0
28834,XSHE,2019-06-10,1,2019-06-06,0,0,0,0
28835,XSHE,2019-06-11,1,2019-06-10,0,0,0,0
28836,XSHE,2019-06-12,1,2019-06-11,0,0,0,0
28837,XSHE,2019-06-13,1,2019-06-12,0,0,0,0
28838,XSHE,2019-06-14,1,2019-06-13,1,0,0,0
28839,XSHE,2019-06-15,0,2019-06-14,0,0,0,0
28840,XSHE,2019-06-16,0,2019-06-14,0,0,0,0
28841,XSHE,2019-06-17,1,2019-06-14,0,0,0,0
28842,XSHE,2019-06-18,1,2019-06-17,0,0,0,0
28843,XSHE,2019-06-19,1,2019-06-18,0,0,0,0
28844,XSHE,2019-06-20,1,2019-06-19,0,0,0,0
28845,XSHE,2019-06-21,1,2019-06-20,1,0,0,0
28846,XSHE,2019-06-22,0,2019-06-21,0,0,0,0
28847,XSHE,2019-06-23,0,2019-06-21,0,0,0,0
28848,XSHE,2019-06-24,1,2019-06-21,0,0,0,0
28849,XSHE,2019-06-25,1,2019-06-24,0,0,0,0
28850,XSHE,2019-06-26,1,2019-06-25,0,0,0,0
28851,XSHE,2019-06-27,1,2019-06-26,0,0,0,0
28852,XSHE,2019-06-28,1,2019-06-27,1,1,1,0
28853,XSHE,2019-06-29,0,2019-06-28,0,0,0,0
28854,XSHE,2019-06-30,0,2019-06-28,0,0,0,0
28855,XSHE,2019-07-01,1,2019-06-28,0,0,0,0
28856,XSHE,2019-07-02,1,2019-07-01,0,0,0,0
28857,XSHE,2019-07-03,1,2019-07-02,0,0,0,0
28858,XSHE,2019-07-04,1,2019-07-03,0,0,0,0
28859,XSHE,2019-07-05,1,2019-07-04,1,0,0,0
28860,XSHE,2019-07-06,0,2019-07-05,0,0,0,0
28861,XSHE,2019-07-07,0,2019-07-05,0,0,0,0
28862,XSHE,2019-07-08,1,2019-07-05,0,0,0,0
28863,XSHE,2019-07-09,1,2019-07-08,0,0,0,0
28864,XSHE,2019-07-10,1,2019-07-09,0,0,0,0
28865,XSHE,2019-07-11,1,2019-07-10,0,0,0,0
28866,XSHE,2019-07-12,1,2019-07-11,1,0,0,0
28867,XSHE,2019-07-13,0,2019-07-12,0,0,0,0
28868,XSHE,2019-07-14,0,2019-07-12,0,0,0,0
28869,XSHE,2019-07-15,1,2019-07-12,0,0,0,0
28870,XSHE,2019-07-16,1,2019-07-15,0,0,0,0
28871,XSHE,2019-07-17,1,2019-07-16,0,0,0,0
28872,XSHE,2019-07-18,1,2019-07-17,0,0,0,0
28873,XSHE,2019-07-19,1,2019-07-18,1,0,0,0
28874,XSHE,2019-07-20,0,2019-07-19,0,0,0,0
28875,XSHE,2019-07-21,0,2019-07-19,0,0,0,0
28876,XSHE,2019-07-22,1,2019-07-19,0,0,0,0
28877,XSHE,2019-07-23,1,2019-07-22,0,0,0,0
28878,XSHE,2019-07-24,1,2019-07-23,0,0,0,0
28879,XSHE,2019-07-25,1,2019-07-24,0,0,0,0
28880,XSHE,2019-07-26,1,2019-07-25,1,0,0,0
28881,XSHE,2019-07-27,0,2019-07-26,0,0,0,0
28882,XSHE,2019-07-28,0,2019-07-26,0,0,0,0
28883,XSHE,2019-07-29,1,2019-07-26,0,0,0,0
28884,XSHE,2019-07-30,1,2019-07-29,0,0,0,0
28885,XSHE,2019-07-31,1,2019-07-30,0,1,0,0
28886,XSHE,2019-08-01,1,2019-07-31,0,0,0,0
28887,XSHE,2019-08-02,1,2019-08-01,1,0,0,0
28888,XSHE,2019-08-03,0,2019-08-02,0,0,0,0
28889,XSHE,2019-08-04,0,2019-08-02,0,0,0,0
28890,XSHE,2019-08-05,1,2019-08-02,0,0,0,0
28891,XSHE,2019-08-06,1,2019-08-05,0,0,0,0
28892,XSHE,2019-08-07,1,2019-08-06,0,0,0,0
28893,XSHE,2019-08-08,1,2019-08-07,0,0,0,0
28894,XSHE,2019-08-09,1,2019-08-08,1,0,0,0
28895,XSHE,2019-08-10,0,2019-08-09,0,0,0,0
28896,XSHE,2019-08-11,0,2019-08-09,0,0,0,0
28897,XSHE,2019-08-12,1,2019-08-09,0,0,0,0
28898,XSHE,2019-08-13,1,2019-08-12,0,0,0,0
28899,XSHE,2019-08-14,1,2019-08-13,0,0,0,0
28900,XSHE,2019-08-15,1,2019-08-14,0,0,0,0
28901,XSHE,2019-08-16,1,2019-08-15,1,0,0,0
28902,XSHE,2019-08-17,0,2019-08-16,0,0,0,0
28903,XSHE,2019-08-18,0,2019-08-16,0,0,0,0
28904,XSHE,2019-08-19,1,2019-08-16,0,0,0,0
28905,XSHE,2019-08-20,1,2019-08-19,0,0,0,0
28906,XSHE,2019-08-21,1,2019-08-20,0,0,0,0
28907,XSHE,2019-08-22,1,2019-08-21,0,0,0,0
28908,XSHE,2019-08-23,1,2019-08-22,1,0,0,0
28909,XSHE,2019-08-24,0,2019-08-23,0,0,0,0
28910,XSHE,2019-08-25,0,2019-08-23,0,0,0,0
28911,XSHE,2019-08-26,1,2019-08-23,0,0,0,0
28912,XSHE,2019-08-27,1,2019-08-26,0,0,0,0
28913,XSHE,2019-08-28,1,2019-08-27,0,0,0,0
28914,XSHE,2019-08-29,1,2019-08-28,0,0,0,0
28915,XSHE,2019-08-30,1,2019-08-29,1,1,0,0
28916,XSHE,2019-08-31,0,2019-08-30,0,0,0,0
28917,XSHE,2019-09-01,0,2019-08-30,0,0,0,0
28918,XSHE,2019-09-02,1,2019-08-30,0,0,0,0
28919,XSHE,2019-09-03,1,2019-09-02,0,0,0,0
28920,XSHE,2019-09-04,1,2019-09-03,0,0,0,0
28921,XSHE,2019-09-05,1,2019-09-04,0,0,0,0
28922,XSHE,2019-09-06,1,2019-09-05,1,0,0,0
28923,XSHE,2019-09-07,0,2019-09-06,0,0,0,0
28924,XSHE,2019-09-08,0,2019-09-06,0,0,0,0
28925,XSHE,2019-09-09,1,2019-09-06,0,0,0,0
28926,XSHE,2019-09-10,1,2019-09-09,0,0,0,0
28927,XSHE,2019-09-11,1,2019-09-10,0,0,0,0
28928,XSHE,2019-09-12,1,2019-09-11,1,0,0,0
28929,XSHE,2019-09-13,0,2019-09-12,0,0,0,0
28930,XSHE,2019-09-14,0,2019-09-12,0,0,0,0
28931,XSHE,2019-09-15,0,2019-09-12,0,0,0,0
28932,XSHE,2019-09-16,1,2019-09-12,0,0,0,0
28933,XSHE,2019-09-17,1,2019-09-16,0,0,0,0
28934,XSHE,2019-09-18,1,2019-09-17,0,0,0,0
28935,XSHE,2019-09-19,1,2019-09-18,0,0,0,0
28936,XSHE,2019-09-20,1,2019-09-19,1,0,0,0
28937,XSHE,2019-09-21,0,2019-09-20,0,0,0,0
28938,XSHE,2019-09-22,0,2019-09-20,0,0,0,0
28939,XSHE,2019-09-23,1,2019-09-20,0,0,0,0
28940,XSHE,2019-09-24,1,2019-09-23,0,0,0,0
